#lon lat slope aspect veg
12.57463 43.19270 5.45 92.33 3
12.58487 43.19270 4.60 77.99 9
12.59511 43.19270 0.75 338.81 2
12.60535 43.19270 3.12 237.19 2
12.61559 43.19270 3.24 249.73 5
12.62583 43.19270 2.66 209.53 3
12.63607 43.19270 2.66 209.53 3
12.64631 43.19270 0.24 95.19 2
12.65655 43.19270 3.73 4.96 2
12.66679 43.19270 4.26 356.44 2
12.67702 43.19270 1.73 330.58 2
12.68726 43.19270 2.56 280.81 5
12.69750 43.19270 2.56 280.81 5
12.70774 43.19270 3.25 302.78 2
12.71798 43.19270 1.87 327.83 5
12.72822 43.19270 1.67 278.62 2
12.73846 43.19270 1.84 96.04 2
12.74870 43.19270 4.94 86.68 2
12.75894 43.19270 4.94 86.68 2
12.76918 43.19270 2.06 75.09 1
12.77942 43.19270 1.61 267.20 1
12.78966 43.19270 7.25 253.81 2
12.79990 43.19270 11.77 242.13 5
12.81014 43.19270 13.38 231.49 11
12.82038 43.19270 13.38 231.49 11
12.83061 43.19270 8.45 183.04 3
12.84085 43.19270 13.27 113.40 3
12.85109 43.19270 11.50 97.55 2
12.86133 43.19270 1.75 149.04 2
12.87157 43.19270 6.69 226.21 5
12.88181 43.19270 6.69 226.21 5
12.89205 43.19270 3.60 189.39 5
12.90229 43.19270 3.81 79.07 5
12.91253 43.19270 2.39 83.47 2
12.92277 43.19270 3.20 169.70 6
12.93301 43.19270 6.25 190.72 9
12.94325 43.19270 6.25 190.72 9
12.95349 43.19270 10.25 200.46 5
12.96373 43.19270 13.07 195.17 5
12.97397 43.19270 6.11 177.59 6
12.98421 43.19270 8.56 74.54 5
12.99444 43.19270 13.78 67.37 2
13.00468 43.19270 13.78 67.37 2
13.01492 43.19270 8.06 71.21 2
13.02516 43.19270 2.94 95.72 2
13.03540 43.19270 1.60 120.35 2
13.04564 43.19270 0.49 95.04 2
13.05588 43.19270 3.84 270.96 2
13.06612 43.19270 3.84 270.96 2
13.07636 43.19270 4.71 267.22 2
13.08660 43.19270 1.39 291.42 2
13.09684 43.19270 3.28 281.70 2
13.10708 43.19270 5.53 269.33 2
13.11732 43.19270 2.47 295.38 3
13.12756 43.19270 2.47 295.38 3
13.13780 43.19270 2.49 311.74 5
13.14803 43.19270 1.12 208.20 3
13.15827 43.19270 3.52 162.01 3
13.16851 43.19270 4.55 125.16 11
13.17875 43.19270 8.79 91.53 5
13.18899 43.19270 8.79 91.53 5
13.19923 43.19270 4.93 82.93 2
13.20947 43.19270 1.28 40.91 2
13.21971 43.19270 2.87 45.81 5
13.22995 43.19270 3.18 59.92 2
13.24019 43.19270 2.56 84.54 2
13.25043 43.19270 2.16 152.42 2
13.26067 43.19270 3.39 143.23 2
13.27091 43.19270 1.24 161.15 2
13.28115 43.19270 2.55 317.05 2
13.29139 43.19270 4.48 340.52 2
13.30162 43.19270 4.00 346.36 2
13.31186 43.19270 4.00 346.36 2
13.32210 43.19270 1.49 4.40 2
13.33234 43.19270 2.23 83.74 2
13.34258 43.19270 2.65 77.84 2
13.35282 43.19270 1.44 352.27 2
13.36306 43.19270 1.97 354.58 2
13.37330 43.19270 1.97 354.58 2
13.38354 43.19270 1.70 33.29 2
13.39378 43.19270 0.59 2.79 2
13.40402 43.19270 1.55 106.09 2
13.41426 43.19270 2.45 102.82 2
13.42450 43.19270 0.86 29.98 2
13.43474 43.19270 0.86 29.98 2
13.44498 43.19270 1.95 350.09 2
13.45521 43.19270 2.46 339.35 2
13.46545 43.19270 2.51 342.91 2
13.47569 43.19270 2.18 10.20 2
13.48593 43.19270 0.76 11.94 2
13.49617 43.19270 0.76 11.94 2
13.50641 43.19270 1.73 117.95 2
13.51665 43.19270 2.28 106.39 2
13.52689 43.19270 0.75 82.33 2
13.53713 43.19270 1.12 5.53 2
13.54737 43.19270 1.08 11.91 2
13.55761 43.19270 1.08 11.91 2
13.56785 43.19270 1.84 331.34 2
13.57809 43.19270 1.85 10.27 2
13.58833 43.19270 1.31 31.18 2
13.59857 43.19270 1.58 344.52 2
13.60880 43.19270 2.29 25.60 2
13.61904 43.19270 2.29 25.60 2
13.62928 43.19270 2.08 17.44 2
13.63952 43.19270 2.72 333.23 2
13.64976 43.19270 2.28 330.95 2
13.66000 43.19270 0.30 129.09 2
13.67024 43.19270 2.72 127.08 2
13.68048 43.19270 2.72 127.08 2
13.69072 43.19270 1.98 120.47 1
13.70096 43.19270 1.11 337.58 1
13.71120 43.19270 3.19 334.24 2
13.72144 43.19270 2.63 355.94 2
13.73168 43.19270 1.21 330.09 2
13.74192 43.19270 1.21 330.09 2
13.75216 43.19270 0.97 268.73 2
13.76240 43.19270 1.55 106.42 3
13.77263 43.19270 2.50 89.51 3
13.78287 43.19270 2.58 81.37 2
10.54724 43.18246 0.20 284.53 11
10.55748 43.18246 0.28 304.51 1
10.56772 43.18246 0.45 304.70 2
10.57796 43.18246 0.53 308.42 2
10.58820 43.18246 0.59 310.07 1
10.59844 43.18246 0.59 310.07 1
10.60868 43.18246 1.53 300.87 2
10.61892 43.18246 2.35 306.59 2
10.62916 43.18246 2.57 312.30 11
10.63940 43.18246 3.79 300.48 5
10.64963 43.18246 4.71 287.39 5
10.65987 43.18246 4.71 287.39 5
10.67011 43.18246 2.84 286.70 5
10.68035 43.18246 1.89 290.35 5
10.69059 43.18246 1.19 262.06 5
10.70083 43.18246 1.00 177.12 5
10.71107 43.18246 2.89 119.80 5
10.72131 43.18246 2.89 119.80 5
10.73155 43.18246 3.55 118.43 5
10.74179 43.18246 2.25 199.36 8
10.75203 43.18246 4.17 228.06 9
10.76227 43.18246 2.98 212.05 5
10.77251 43.18246 2.17 136.61 5
10.78275 43.18246 2.17 136.61 5
10.79299 43.18246 2.29 142.13 5
10.80322 43.18246 3.35 148.78 3
10.81346 43.18246 1.59 171.21 5
10.82370 43.18246 3.95 298.19 5
10.83394 43.18246 5.05 321.43 2
10.84418 43.18246 5.05 321.43 2
10.85442 43.18246 3.56 313.37 5
10.86466 43.18246 4.18 254.11 5
10.87490 43.18246 7.09 243.64 5
10.88514 43.18246 6.45 237.47 5
10.89538 43.18246 3.75 128.81 5
10.90562 43.18246 3.75 128.81 5
10.91586 43.18246 8.31 90.15 5
10.92610 43.18246 0.53 14.04 5
10.93634 43.18246 9.25 267.05 5
10.94658 43.18246 8.43 270.87 5
10.95681 43.18246 3.72 346.87 5
10.96705 43.18246 3.72 346.87 5
10.97729 43.18246 6.94 26.64 5
10.98753 43.18246 5.69 47.34 5
10.99777 43.18246 8.79 88.01 5
11.00801 43.18246 5.28 85.58 5
11.01825 43.18246 1.59 354.06 5
11.02849 43.18246 1.59 354.06 5
11.03873 43.18246 0.64 37.76 5
11.04897 43.18246 0.88 73.03 5
11.05921 43.18246 2.30 45.50 5
11.06945 43.18246 2.62 45.22 5
11.07969 43.18246 1.69 36.38 5
11.08993 43.18246 1.69 36.38 5
11.10017 43.18246 1.15 20.47 2
11.11041 43.18246 1.29 57.28 2
11.12064 43.18246 1.58 78.49 2
11.13088 43.18246 1.14 79.53 2
11.14112 43.18246 0.34 106.11 2
11.15136 43.18246 0.34 106.11 2
11.16160 43.18246 0.91 214.07 2
11.17184 43.18246 2.28 225.00 2
11.18208 43.18246 3.77 225.46 5
11.19232 43.18246 3.43 223.48 11
11.20256 43.18246 2.26 112.34 11
11.21280 43.18246 0.28 336.04 5
11.22304 43.18246 0.28 336.04 5
11.23328 43.18246 1.75 268.59 11
11.24352 43.18246 4.82 104.08 5
11.25376 43.18246 5.34 104.31 5
11.26400 43.18246 2.10 109.30 5
11.27423 43.18246 1.11 212.36 5
11.28447 43.18246 1.11 212.36 5
11.29471 43.18246 1.02 231.84 5
11.30495 43.18246 2.20 277.29 5
11.31519 43.18246 4.65 291.72 5
11.32543 43.18246 3.44 326.54 5
11.33567 43.18246 3.13 26.51 5
11.34591 43.18246 3.13 26.51 5
11.35615 43.18246 2.72 42.01 5
11.36639 43.18246 2.65 52.45 5
11.37663 43.18246 2.42 57.81 5
11.38687 43.18246 1.73 68.42 5
11.39711 43.18246 0.98 83.29 2
11.40735 43.18246 0.98 83.29 2
11.41759 43.18246 0.65 65.97 2
11.42782 43.18246 1.22 59.38 2
11.43806 43.18246 0.59 60.00 1
11.44830 43.18246 0.33 124.38 2
11.45854 43.18246 0.37 180.00 1
11.46878 43.18246 0.37 180.00 1
11.47902 43.18246 1.27 255.26 1
11.48926 43.18246 0.13 157.62 2
11.49950 43.18246 0.11 93.81 2
11.50974 43.18246 1.36 289.96 5
11.51998 43.18246 1.24 316.41 5
11.53022 43.18246 1.24 316.41 5
11.54046 43.18246 1.72 291.45 5
11.55070 43.18246 2.16 291.20 5
11.56094 43.18246 2.02 323.37 2
11.57118 43.18246 1.84 328.35 2
11.58141 43.18246 0.80 352.30 2
11.59165 43.18246 0.80 352.30 2
11.60189 43.18246 0.87 78.14 2
11.61213 43.18246 0.55 172.50 2
11.62237 43.18246 1.34 221.96 2
11.63261 43.18246 1.48 236.46 2
11.64285 43.18246 2.14 260.57 2
11.65309 43.18246 2.14 260.57 2
11.66333 43.18246 2.21 271.12 5
11.67357 43.18246 1.57 304.99 2
11.68381 43.18246 2.16 25.29 2
11.69405 43.18246 3.05 41.39 2
11.70429 43.18246 3.00 41.71 5
11.71453 43.18246 3.00 41.71 5
11.72477 43.18246 2.81 54.73 5
11.73501 43.18246 1.58 57.17 2
11.74524 43.18246 0.97 38.99 5
11.75548 43.18246 0.97 20.85 2
11.76572 43.18246 1.02 36.47 1
11.77596 43.18246 1.02 36.47 1
11.78620 43.18246 0.79 51.67 1
11.79644 43.18246 0.33 50.36 1
11.80668 43.18246 0.13 40.60 1
11.81692 43.18246 0.12 60.26 1
11.82716 43.18246 0.07 60.95 1
11.83740 43.18246 0.06 125.54 1
11.84764 43.18246 0.31 236.31 1
11.85788 43.18246 0.77 241.05 1
11.86812 43.18246 0.86 235.91 2
11.87836 43.18246 0.62 192.09 2
11.88860 43.18246 0.46 201.80 2
11.89883 43.18246 0.46 201.80 2
11.90907 43.18246 0.57 274.29 2
11.91931 43.18246 0.70 291.04 2
11.92955 43.18246 0.40 325.18 1
11.93979 43.18246 0.62 47.82 1
11.95003 43.18246 0.70 59.24 1
11.96027 43.18246 0.70 59.24 1
11.97051 43.18246 0.63 60.82 1
11.98075 43.18246 0.54 55.89 1
11.99099 43.18246 0.32 45.00 2
12.00123 43.18246 0.22 66.80 1
12.01147 43.18246 0.27 110.38 1
12.02171 43.18246 0.27 110.38 1
12.03195 43.18246 0.52 200.92 2
12.04219 43.18246 0.85 182.91 2
12.07290 43.18246 0.02 251.57 2
12.08314 43.18246 0.02 251.57 2
12.11386 43.18246 0.17 196.93 1
12.13434 43.18246 1.40 203.28 2
12.14458 43.18246 1.40 203.28 2
12.15482 43.18246 2.01 187.15 2
12.16506 43.18246 2.45 193.02 2
12.17530 43.18246 4.16 212.65 2
12.18554 43.18246 5.06 214.54 2
12.19578 43.18246 3.56 180.46 5
12.20601 43.18246 3.56 180.46 5
12.21625 43.18246 4.10 171.28 2
12.22649 43.18246 4.47 176.33 3
12.23673 43.18246 2.78 174.25 2
12.24697 43.18246 1.78 241.48 5
12.25721 43.18246 0.64 168.44 5
12.26745 43.18246 0.64 168.44 5
12.27769 43.18246 3.49 125.32 5
12.28793 43.18246 2.92 158.46 2
12.29817 43.18246 3.24 157.40 5
12.30841 43.18246 2.47 153.36 2
12.31865 43.18246 3.47 234.05 2
12.32889 43.18246 3.47 234.05 2
12.33913 43.18246 9.67 244.77 2
12.34937 43.18246 10.05 214.60 11
12.35961 43.18246 9.11 169.50 5
12.36984 43.18246 6.57 124.29 5
12.38008 43.18246 5.39 82.00 5
12.39032 43.18246 5.39 82.00 5
12.40056 43.18246 3.73 89.23 2
12.41080 43.18246 4.42 101.67 2
12.42104 43.18246 2.65 96.51 1
12.43128 43.18246 0.75 210.96 1
12.44152 43.18246 1.44 203.50 1
12.45176 43.18246 1.44 203.50 1
12.46200 43.18246 1.76 226.97 1
12.47224 43.18246 2.07 253.57 2
12.48248 43.18246 1.16 258.97 2
12.49272 43.18246 1.77 215.43 2
12.50296 43.18246 3.31 198.90 2
12.51320 43.18246 3.31 198.90 2
12.52343 43.18246 3.91 225.15 2
12.53367 43.18246 5.55 251.10 2
12.54391 43.18246 3.79 242.56 2
12.55415 43.18246 1.79 116.15 2
12.56439 43.18246 4.10 67.96 5
12.57463 43.18246 4.10 67.96 5
12.58487 43.18246 4.63 50.39 5
12.59511 43.18246 2.87 62.03 2
12.60535 43.18246 1.36 253.47 2
12.61559 43.18246 2.60 280.63 2
12.62583 43.18246 3.61 284.34 5
12.63607 43.18246 3.61 284.34 5
12.64631 43.18246 5.76 272.27 3
12.65655 43.18246 4.70 334.99 2
12.66679 43.18246 4.60 17.25 2
12.67702 43.18246 3.32 37.83 8
12.68726 43.18246 1.83 272.68 2
12.69750 43.18246 1.83 272.68 2
12.70774 43.18246 3.41 242.09 3
12.71798 43.18246 1.76 193.87 3
12.72822 43.18246 1.94 206.47 3
12.73846 43.18246 2.03 140.14 2
12.74870 43.18246 4.10 98.84 2
12.75894 43.18246 4.10 98.84 2
12.76918 43.18246 2.34 97.73 2
12.77942 43.18246 1.17 220.03 2
12.78966 43.18246 5.41 252.47 2
12.79990 43.18246 8.50 255.11 5
12.81014 43.18246 9.20 246.19 5
12.82038 43.18246 6.16 181.66 3
12.83061 43.18246 6.16 181.66 3
12.84085 43.18246 11.42 125.13 5
12.85109 43.18246 9.09 117.05 5
12.86133 43.18246 2.72 133.51 2
12.87157 43.18246 3.62 249.63 2
12.88181 43.18246 6.01 283.95 11
12.89205 43.18246 6.01 283.95 11
12.90229 43.18246 6.47 357.35 11
12.91253 43.18246 9.48 35.87 5
12.92277 43.18246 6.23 29.59 2
12.93301 43.18246 4.01 12.03 5
12.94325 43.18246 3.74 335.39 2
12.95349 43.18246 3.74 335.39 2
12.96373 43.18246 3.23 327.47 2
12.97397 43.18246 1.47 226.58 5
12.98421 43.18246 3.48 219.84 5
12.99444 43.18246 5.67 77.14 5
13.00468 43.18246 8.98 68.61 2
13.01492 43.18246 9.14 104.77 3
13.02516 43.18246 3.32 106.25 2
13.03540 43.18246 0.52 63.08 2
13.04564 43.18246 1.13 348.26 2
13.05588 43.18246 3.14 286.29 2
13.06612 43.18246 4.74 274.41 2
13.07636 43.18246 4.74 274.41 2
13.08660 43.18246 2.58 288.13 2
13.09684 43.18246 2.93 295.00 5
13.10708 43.18246 4.62 275.77 2
13.11732 43.18246 3.82 269.79 3
13.12756 43.18246 0.85 267.09 3
13.13780 43.18246 0.85 267.09 3
13.14803 43.18246 2.91 120.09 3
13.15827 43.18246 3.54 147.21 6
13.16851 43.18246 3.01 145.86 5
13.17875 43.18246 6.18 91.72 6
13.18899 43.18246 5.10 70.35 2
13.19923 43.18246 5.10 70.35 2
13.20947 43.18246 1.76 22.28 2
13.21971 43.18246 2.20 70.03 2
13.22995 43.18246 3.77 87.94 2
13.24019 43.18246 3.15 92.34 2
13.25043 43.18246 1.03 8.81 1
13.26067 43.18246 1.03 8.81 1
13.27091 43.18246 2.46 332.02 2
13.28115 43.18246 3.23 273.93 2
13.29139 43.18246 2.77 281.77 2
13.30162 43.18246 0.90 23.08 2
13.31186 43.18246 1.65 73.61 2
13.32210 43.18246 1.65 73.61 2
13.33234 43.18246 2.09 78.77 2
13.34258 43.18246 2.23 70.28 2
13.35282 43.18246 2.04 318.70 2
13.36306 43.18246 1.69 9.98 2
13.37330 43.18246 1.90 52.66 1
13.38354 43.18246 1.90 52.66 1
13.39378 43.18246 1.23 10.39 2
13.40402 43.18246 2.50 40.12 2
13.41426 43.18246 3.20 26.39 2
13.42450 43.18246 2.53 11.44 2
13.43474 43.18246 1.11 349.56 2
13.44498 43.18246 1.11 349.56 2
13.45521 43.18246 0.43 286.61 2
13.46545 43.18246 0.88 244.48 2
13.47569 43.18246 0.96 121.55 2
13.48593 43.18246 2.18 123.22 2
13.49617 43.18246 2.18 131.01 2
13.50641 43.18246 2.18 131.01 2
13.51665 43.18246 0.16 275.19 2
13.52689 43.18246 1.32 299.48 2
13.53713 43.18246 0.90 72.43 2
13.54737 43.18246 1.32 322.07 2
13.55761 43.18246 1.90 305.49 2
13.56785 43.18246 1.90 305.49 2
13.57809 43.18246 1.35 51.91 2
13.58833 43.18246 1.06 53.83 2
13.59857 43.18246 1.53 305.10 2
13.60880 43.18246 1.65 23.00 2
13.61904 43.18246 2.31 6.77 2
13.62928 43.18246 2.31 6.77 2
13.63952 43.18246 2.44 331.40 2
13.64976 43.18246 1.02 57.09 2
13.66000 43.18246 2.43 118.07 2
13.67024 43.18246 2.00 123.63 1
13.68048 43.18246 0.83 338.11 1
13.69072 43.18246 0.83 338.11 1
13.70096 43.18246 3.99 318.34 2
13.71120 43.18246 3.48 338.66 2
13.72144 43.18246 2.29 34.83 2
13.73168 43.18246 1.00 29.69 2
13.74192 43.18246 0.19 162.90 2
13.75216 43.18246 0.19 162.90 2
13.76240 43.18246 1.07 107.95 2
13.77263 43.18246 1.56 54.71 2
13.78287 43.18246 2.55 57.16 2
13.79311 43.18246 2.19 68.48 3
10.54724 43.17222 0.31 279.25 11
10.55748 43.17222 0.42 298.30 2
10.56772 43.17222 0.56 305.71 2
10.57796 43.17222 0.63 310.39 2
10.58820 43.17222 0.90 313.71 2
10.59844 43.17222 0.90 313.71 2
10.60868 43.17222 2.33 299.09 2
10.61892 43.17222 2.52 304.37 2
10.62916 43.17222 2.45 304.76 2
10.63940 43.17222 3.79 293.57 5
10.64963 43.17222 3.92 290.95 5
10.65987 43.17222 3.92 290.95 5
10.67011 43.17222 2.69 290.75 5
10.68035 43.17222 0.81 264.90 5
10.69059 43.17222 2.62 157.21 2
10.70083 43.17222 4.88 167.74 2
10.71107 43.17222 5.40 156.52 2
10.72131 43.17222 5.40 156.52 2
10.73155 43.17222 3.38 149.91 2
10.74179 43.17222 1.42 200.08 9
10.75203 43.17222 2.84 225.61 9
10.76227 43.17222 3.65 207.07 12
10.77251 43.17222 3.35 168.79 6
10.78275 43.17222 3.35 168.79 6
10.79299 43.17222 3.53 144.41 5
10.80322 43.17222 3.15 144.25 2
10.81346 43.17222 2.87 249.13 2
10.82370 43.17222 6.75 283.38 5
10.83394 43.17222 7.32 311.85 5
10.84418 43.17222 7.32 311.85 5
10.85442 43.17222 6.60 356.04 5
10.86466 43.17222 4.39 355.70 2
10.87490 43.17222 4.06 275.16 5
10.88514 43.17222 5.08 216.31 5
10.89538 43.17222 6.45 166.18 9
10.90562 43.17222 6.45 166.18 9
10.91586 43.17222 5.13 126.06 5
10.92610 43.17222 2.13 329.90 5
10.93634 43.17222 8.33 288.53 5
10.94658 43.17222 8.15 272.75 5
10.95681 43.17222 3.60 258.65 5
10.96705 43.17222 3.60 258.65 5
10.97729 43.17222 2.91 97.77 11
10.98753 43.17222 7.90 100.22 5
10.99777 43.17222 9.44 101.80 5
11.00801 43.17222 3.18 97.11 5
11.01825 43.17222 0.35 5.83 5
11.02849 43.17222 0.35 5.83 5
11.03873 43.17222 1.34 13.59 2
11.04897 43.17222 2.91 351.95 5
11.05921 43.17222 3.18 34.19 5
11.06945 43.17222 2.92 40.02 5
11.07969 43.17222 2.81 23.70 5
11.08993 43.17222 2.25 34.65 5
11.10017 43.17222 2.25 34.65 5
11.11041 43.17222 1.92 71.29 2
11.12064 43.17222 1.59 81.72 2
11.13088 43.17222 1.16 73.81 2
11.14112 43.17222 0.77 72.58 2
11.15136 43.17222 0.17 141.71 1
11.16160 43.17222 0.17 141.71 1
11.17184 43.17222 1.06 223.36 2
11.18208 43.17222 2.34 226.98 5
11.19232 43.17222 3.61 227.89 5
11.20256 43.17222 2.83 159.27 11
11.21280 43.17222 1.98 222.94 5
11.22304 43.17222 1.98 222.94 5
11.23328 43.17222 1.79 273.91 11
11.24352 43.17222 5.45 84.44 5
11.25376 43.17222 4.54 82.41 5
11.26400 43.17222 2.09 72.06 5
11.27423 43.17222 0.29 91.40 1
11.28447 43.17222 0.29 91.40 1
11.29471 43.17222 2.34 260.68 5
11.30495 43.17222 4.57 274.40 2
11.31519 43.17222 4.59 278.96 2
11.32543 43.17222 1.35 243.30 5
11.33567 43.17222 2.15 153.35 5
11.34591 43.17222 2.15 153.35 5
11.35615 43.17222 1.99 151.59 9
11.36639 43.17222 3.32 41.15 5
11.37663 43.17222 3.44 54.99 5
11.38687 43.17222 2.62 66.02 2
11.39711 43.17222 1.50 78.15 2
11.40735 43.17222 1.50 78.15 2
11.41759 43.17222 0.41 108.43 2
11.42782 43.17222 0.67 80.84 2
11.43806 43.17222 1.07 73.74 2
11.44830 43.17222 0.71 103.34 1
11.45854 43.17222 0.35 189.46 1
11.46878 43.17222 0.35 189.46 1
11.47902 43.17222 1.50 267.82 1
11.48926 43.17222 0.05 33.69 2
11.49950 43.17222 0.13 116.57 2
11.50974 43.17222 1.59 261.21 2
11.51998 43.17222 0.89 236.82 5
11.53022 43.17222 0.89 236.82 5
11.54046 43.17222 1.48 247.53 5
11.55070 43.17222 2.75 265.37 6
11.56094 43.17222 1.63 273.28 2
11.57118 43.17222 0.30 207.18 2
11.58141 43.17222 0.56 168.11 2
11.59165 43.17222 0.56 168.11 2
11.60189 43.17222 1.16 109.56 2
11.61213 43.17222 0.54 122.01 2
11.62237 43.17222 1.01 263.48 2
11.63261 43.17222 1.36 267.59 2
11.64285 43.17222 2.37 266.71 2
11.65309 43.17222 2.37 266.71 2
11.66333 43.17222 2.58 272.23 6
11.67357 43.17222 2.54 287.21 2
11.68381 43.17222 2.04 352.55 5
11.69405 43.17222 3.56 31.04 2
11.70429 43.17222 3.75 39.27 5
11.71453 43.17222 3.75 39.27 5
11.72477 43.17222 3.87 51.60 5
11.73501 43.17222 2.66 47.40 5
11.74524 43.17222 1.40 27.35 2
11.75548 43.17222 1.12 17.51 2
11.76572 43.17222 1.25 45.00 2
11.77596 43.17222 1.25 45.00 2
11.78620 43.17222 1.12 53.35 1
11.79644 43.17222 0.66 36.12 1
11.80668 43.17222 0.51 9.73 1
11.81692 43.17222 0.48 25.43 1
11.82716 43.17222 0.29 41.05 1
11.83740 43.17222 0.29 41.05 1
11.84764 43.17222 0.06 54.46 1
11.85788 43.17222 0.13 216.25 1
11.86812 43.17222 0.63 239.93 1
11.87836 43.17222 0.91 247.86 2
11.88860 43.17222 0.87 256.65 2
11.89883 43.17222 0.87 256.65 2
11.90907 43.17222 0.41 210.62 2
11.91931 43.17222 0.35 238.24 2
11.92955 43.17222 0.60 217.28 2
11.93979 43.17222 0.29 131.05 2
11.95003 43.17222 0.60 78.96 2
11.96027 43.17222 0.60 78.96 2
11.97051 43.17222 0.55 64.44 2
11.98075 43.17222 0.55 61.09 1
11.99099 43.17222 0.40 64.36 2
12.00123 43.17222 0.36 85.43 1
12.01147 43.17222 0.36 99.09 2
12.02171 43.17222 0.36 99.09 2
12.09338 43.17222 0.01 225.00 2
12.18554 43.17222 3.54 251.49 1
12.19578 43.17222 0.91 225.64 5
12.20601 43.17222 0.91 225.64 5
12.21625 43.17222 2.42 116.19 2
12.22649 43.17222 1.52 198.09 2
12.23673 43.17222 2.51 278.68 2
12.24697 43.17222 2.11 308.39 5
12.25721 43.17222 1.87 105.52 3
12.26745 43.17222 1.87 105.52 3
12.27769 43.17222 3.78 112.34 2
12.28793 43.17222 1.28 145.06 1
12.29817 43.17222 1.26 219.47 5
12.30841 43.17222 0.78 142.50 1
12.31865 43.17222 1.40 244.88 1
12.32889 43.17222 1.40 244.88 1
12.33913 43.17222 4.54 245.05 2
12.34937 43.17222 5.28 213.09 2
12.35961 43.17222 5.23 176.95 2
12.36984 43.17222 3.23 189.32 5
12.38008 43.17222 3.08 77.64 5
12.39032 43.17222 3.08 77.64 5
12.40056 43.17222 5.67 67.50 2
12.41080 43.17222 4.30 58.06 2
12.42104 43.17222 3.55 51.05 2
12.43128 43.17222 1.47 52.52 1
12.44152 43.17222 0.40 217.69 1
12.45176 43.17222 1.61 250.76 1
12.46200 43.17222 1.61 250.76 1
12.47224 43.17222 2.41 256.62 2
12.48248 43.17222 1.22 233.60 2
12.49272 43.17222 0.86 169.44 2
12.50296 43.17222 1.02 212.91 1
12.51320 43.17222 3.52 249.80 2
12.52343 43.17222 3.52 249.80 2
12.53367 43.17222 5.06 240.40 2
12.54391 43.17222 4.83 217.55 5
12.55415 43.17222 3.05 191.63 5
12.56439 43.17222 2.53 123.69 2
12.57463 43.17222 4.61 112.99 3
12.58487 43.17222 4.61 112.99 3
12.59511 43.17222 4.01 117.98 2
12.60535 43.17222 2.02 255.42 2
12.61559 43.17222 3.45 272.85 2
12.62583 43.17222 2.43 258.96 2
12.63607 43.17222 5.04 245.54 2
12.64631 43.17222 5.04 245.54 2
12.65655 43.17222 4.82 235.27 2
12.66679 43.17222 1.33 214.03 2
12.67702 43.17222 1.97 5.42 2
12.68726 43.17222 4.72 352.88 5
12.69750 43.17222 4.60 11.66 2
12.70774 43.17222 2.13 317.18 2
12.71798 43.17222 0.58 157.54 2
12.72822 43.17222 2.03 179.80 2
12.73846 43.17222 2.61 163.75 2
12.74870 43.17222 3.47 121.00 2
12.75894 43.17222 2.49 113.54 2
12.76918 43.17222 2.49 113.54 2
12.77942 43.17222 0.95 192.67 2
12.78966 43.17222 4.82 255.22 2
12.79990 43.17222 8.74 265.76 5
12.81014 43.17222 8.11 277.21 5
12.82038 43.17222 2.05 48.40 5
12.83061 43.17222 2.05 48.40 5
12.84085 43.17222 9.25 88.37 5
12.85109 43.17222 6.05 90.00 2
12.86133 43.17222 1.35 66.96 2
12.87157 43.17222 4.65 290.33 9
12.88181 43.17222 9.56 289.05 5
12.89205 43.17222 9.56 289.05 5
12.90229 43.17222 7.31 321.01 5
12.91253 43.17222 10.40 30.32 5
12.92277 43.17222 11.50 18.70 5
12.93301 43.17222 11.46 5.80 5
12.94325 43.17222 10.27 358.93 8
12.95349 43.17222 10.27 358.93 8
12.96373 43.17222 6.78 10.60 11
12.97397 43.17222 5.10 16.76 5
12.98421 43.17222 12.32 320.81 5
12.99444 43.17222 13.72 14.07 5
13.00468 43.17222 15.38 52.20 2
13.01492 43.17222 15.38 52.20 2
13.02516 43.17222 6.60 49.82 2
13.03540 43.17222 2.18 19.74 2
13.04564 43.17222 1.32 23.93 2
13.05588 43.17222 2.37 291.06 2
13.06612 43.17222 4.80 277.19 2
13.07636 43.17222 4.80 277.19 2
13.08660 43.17222 3.10 284.16 2
13.09684 43.17222 2.46 284.32 2
13.10708 43.17222 3.14 263.05 2
13.11732 43.17222 5.42 272.34 5
13.12756 43.17222 5.42 322.60 3
13.13780 43.17222 5.42 322.60 3
13.14803 43.17222 8.10 23.28 3
13.15827 43.17222 7.86 21.06 5
13.16851 43.17222 6.59 9.97 5
13.17875 43.17222 7.70 45.60 5
13.18899 43.17222 6.78 65.92 2
13.19923 43.17222 6.78 65.92 2
13.20947 43.17222 3.15 106.37 2
13.21971 43.17222 3.62 138.37 3
13.22995 43.17222 3.80 120.52 3
13.24019 43.17222 2.38 99.01 2
13.25043 43.17222 2.91 307.21 2
13.26067 43.17222 2.91 307.21 2
13.27091 43.17222 3.80 336.04 2
13.28115 43.17222 2.88 29.11 2
13.29139 43.17222 0.82 249.97 2
13.30162 43.17222 1.84 202.67 2
13.31186 43.17222 1.75 132.02 2
13.32210 43.17222 1.89 112.69 3
13.33234 43.17222 2.31 113.15 3
13.34258 43.17222 0.85 94.84 2
13.35282 43.17222 2.28 297.93 2
13.36306 43.17222 1.37 56.98 2
13.37330 43.17222 1.50 70.18 1
13.38354 43.17222 1.50 70.18 1
13.39378 43.17222 1.62 334.68 2
13.40402 43.17222 3.17 2.20 5
13.41426 43.17222 4.23 13.78 2
